stock,n_test,n_train,accuracy,method,time,ahead
IBM,1920,250,0.5145833333333333,LDA,5,1
IBM,1920,250,0.49947916666666664,RF,5,1
IBM,1920,250,0.5036458333333333,SVM,5,1
IBM,1920,250,0.5223958333333333,RG,5,1
IBM,1920,250,0.47889525794684734,KNN,10,1
IBM,1920,250,0.49035956227201666,NB,10,1
IBM,1920,250,0.49713392391870764,LDA,10,1
IBM,1920,250,0.484627410109432,RF,10,1
IBM,1920,250,0.4825429911412194,SVM,10,1
IBM,1920,250,0.49504950495049505,RG,10,1
IBM,1920,250,0.4856696195935383,KNN,20,1
IBM,1920,250,0.4794163626889005,NB,20,1
IBM,1920,250,0.5075560187597707,LDA,20,1
IBM,1920,250,0.501823866597186,RF,20,1
IBM,1920,250,0.5044293903074518,SVM,20,1
IBM,1920,250,0.4955706096925482,RG,20,1
IBM,1920,250,0.5015625,KNN,3,5
IBM,1920,250,0.4890625,NB,3,5
IBM,1920,250,0.49322916666666666,LDA,3,5
IBM,1920,250,0.5041666666666667,RF,3,5
IBM,1920,250,0.4822916666666667,SVM,3,5
IBM,1920,250,0.5114583333333333,RG,3,5
IBM,1920,250,0.4973958333333333,KNN,5,5
IBM,1920,250,0.4921875,NB,5,5
IBM,1920,250,0.484375,LDA,5,5
IBM,1920,250,0.490625,RF,5,5
IBM,1920,250,0.48854166666666665,SVM,5,5
IBM,1920,250,0.521875,RG,5,5
IBM,1920,250,0.48514851485148514,KNN,10,5
IBM,1920,250,0.49035956227201666,NB,10,5
IBM,1920,250,0.4940072954663887,LDA,10,5
IBM,1920,250,0.49035956227201666,RF,10,5
IBM,1920,250,0.5002605523710266,SVM,10,5
IBM,1920,250,0.5028660760812923,RG,10,5
IBM,1920,250,0.4825429911412194,KNN,20,5
IBM,1920,250,0.4893173527879104,NB,20,5
IBM,1920,250,0.5054715997915581,LDA,20,5
IBM,1920,250,0.5070349140177176,RF,20,5
IBM,1920,250,0.5065138092756644,SVM,20,5
IBM,1920,250,0.491401771756123,RG,20,5
IBM,1920,250,0.49817613340281397,KNN,3,10
IBM,1920,250,0.5007816571130798,NB,3,10
IBM,1920,250,0.5117248566961959,LDA,3,10
IBM,1920,250,0.5059927045336112,RF,3,10
IBM,1920,250,0.5033871808233454,SVM,3,10
IBM,1920,250,0.4945284002084419,RG,3,10
IBM,1920,250,0.4820218863991662,KNN,5,10
IBM,1920,250,0.49765502866076083,NB,5,10
IBM,1920,250,0.49713392391870764,LDA,5,10
IBM,1920,250,0.5007816571130798,RF,5,10
IBM,1920,250,0.5044293903074518,SVM,5,10
IBM,1920,250,0.4919228764981761,RG,5,10
IBM,1920,250,0.5088541666666667,KNN,10,10
IBM,1920,250,0.5328125,NB,10,10
IBM,1920,250,0.5125,LDA,10,10
IBM,1920,250,0.4953125,RF,10,10
IBM,1920,250,0.503125,SVM,10,10
IBM,1920,250,0.51875,RG,10,10
IBM,1920,250,0.4875,KNN,20,10
IBM,1920,250,0.4875,NB,20,10
IBM,1920,250,0.5177083333333333,LDA,20,10
IBM,1920,250,0.4947916666666667,RF,20,10
IBM,1920,250,0.5098958333333333,SVM,20,10
IBM,1920,250,0.48541666666666666,RG,20,10
IBM,1920,250,0.4940072954663887,KNN,3,20
IBM,1920,250,0.47628973423658155,NB,3,20
IBM,1920,250,0.5106826472120897,LDA,3,20
IBM,1920,250,0.5044293903074518,RF,3,20
IBM,1920,250,0.508598228243877,SVM,3,20
IBM,1920,250,0.515372589890568,RG,3,20
IBM,1920,250,0.48410630536737886,KNN,5,20
IBM,1920,250,0.4773319437206879,NB,5,20
IBM,1920,250,0.49973944762897343,LDA,5,20
IBM,1920,250,0.4986972381448671,RF,5,20
IBM,1920,250,0.504950495049505,SVM,5,20
IBM,1920,250,0.4867118290776446,RG,5,20
IBM,1920,250,0.49375,KNN,10,20
IBM,1920,250,0.49114583333333334,NB,10,20
IBM,1920,250,0.5010416666666667,LDA,10,20
IBM,1920,250,0.5005208333333333,RF,10,20
IBM,1920,250,0.5067708333333333,SVM,10,20
IBM,1920,250,0.5109375,RG,10,20
IBM,1920,250,0.5265625,KNN,20,20
IBM,1920,250,0.5140625,NB,20,20
IBM,1920,250,0.49375,LDA,20,20
IBM,1920,250,0.5088541666666667,RF,20,20
IBM,1920,250,0.4973958333333333,SVM,20,20
IBM,1920,250,0.5041666666666667,RG,20,20
FB,120,250,0.5416666666666666,KNN,3,1
FB,120,250,0.5583333333333333,NB,3,1
FB,120,250,0.5583333333333333,LDA,3,1
FB,120,250,0.5083333333333333,RF,3,1
FB,120,250,0.5583333333333333,SVM,3,1
FB,120,250,0.475,RG,3,1
FB,120,250,0.5583333333333333,KNN,5,1
FB,120,250,0.5583333333333333,NB,5,1
FB,120,250,0.5333333333333333,LDA,5,1
FB,120,250,0.55,RF,5,1
FB,120,250,0.5416666666666666,SVM,5,1
FB,120,250,0.5083333333333333,RG,5,1
FB,120,250,0.6,KNN,10,1
FB,120,250,0.575,NB,10,1
FB,120,250,0.5666666666666667,LDA,10,1
FB,120,250,0.525,RF,10,1
FB,120,250,0.575,SVM,10,1
FB,120,250,0.55,RG,10,1
FB,120,250,0.5666666666666667,KNN,20,1
FB,120,250,0.6333333333333333,NB,20,1
FB,120,250,0.5416666666666666,LDA,20,1
FB,120,250,0.475,RF,20,1
FB,120,250,0.49166666666666664,SVM,20,1
FB,120,250,0.48333333333333334,RG,20,1
FB,120,250,0.4083333333333333,KNN,3,5
FB,120,250,0.36666666666666664,NB,3,5
FB,120,250,0.5166666666666667,LDA,3,5
FB,120,250,0.475,RF,3,5
FB,120,250,0.44166666666666665,SVM,3,5
FB,120,250,0.49166666666666664,RG,3,5
FB,120,250,0.6166666666666667,KNN,5,5
FB,120,250,0.6083333333333333,NB,5,5
FB,120,250,0.5666666666666667,LDA,5,5
FB,120,250,0.5333333333333333,RF,5,5
FB,120,250,0.5916666666666667,SVM,5,5
FB,120,250,0.44166666666666665,RG,5,5
FB,120,250,0.5333333333333333,KNN,10,5
FB,120,250,0.675,NB,10,5
FB,120,250,0.5583333333333333,LDA,10,5
FB,120,250,0.4666666666666667,RF,10,5
FB,120,250,0.5583333333333333,SVM,10,5
FB,120,250,0.5083333333333333,RG,10,5
FB,120,250,0.5666666666666667,KNN,20,5
FB,120,250,0.7,NB,20,5
FB,120,250,0.55,LDA,20,5
FB,120,250,0.55,RF,20,5
FB,120,250,0.575,SVM,20,5
FB,120,250,0.5166666666666667,RG,20,5
FB,120,250,0.5916666666666667,KNN,3,10
FB,120,250,0.6416666666666667,NB,3,10
FB,120,250,0.5416666666666666,LDA,3,10
FB,120,250,0.5166666666666667,RF,3,10
FB,120,250,0.5583333333333333,SVM,3,10
FB,120,250,0.5083333333333333,RG,3,10
FB,120,250,0.65,KNN,5,10
FB,120,250,0.6083333333333333,NB,5,10
FB,120,250,0.5583333333333333,LDA,5,10
FB,120,250,0.4583333333333333,RF,5,10
FB,120,250,0.5333333333333333,SVM,5,10
FB,120,250,0.5416666666666666,RG,5,10
FB,120,250,0.7,KNN,10,10
FB,120,250,0.7,NB,10,10
FB,120,250,0.525,LDA,10,10
FB,120,250,0.5666666666666667,RF,10,10
FB,120,250,0.5416666666666666,SVM,10,10
FB,120,250,0.49166666666666664,RG,10,10
FB,120,250,0.4666666666666667,KNN,20,10
FB,120,250,0.65,NB,20,10
FB,120,250,0.525,LDA,20,10
FB,120,250,0.49166666666666664,RF,20,10
FB,120,250,0.5333333333333333,SVM,20,10
FB,120,250,0.4,RG,20,10
FB,120,250,0.425,KNN,3,20
FB,120,250,0.475,NB,3,20
FB,120,250,0.5083333333333333,LDA,3,20
FB,120,250,0.45,RF,3,20
FB,120,250,0.525,SVM,3,20
FB,120,250,0.5416666666666666,RG,3,20
FB,120,250,0.525,KNN,5,20
FB,120,250,0.5916666666666667,NB,5,20
FB,120,250,0.55,LDA,5,20
FB,120,250,0.5333333333333333,RF,5,20
FB,120,250,0.55,SVM,5,20
FB,120,250,0.55,RG,5,20
FB,120,250,0.5583333333333333,KNN,10,20
FB,120,250,0.36666666666666664,NB,10,20
FB,120,250,0.4666666666666667,LDA,10,20
FB,120,250,0.44166666666666665,RF,10,20
FB,120,250,0.45,SVM,10,20
FB,120,250,0.5416666666666666,RG,10,20
FB,120,250,0.5083333333333333,KNN,20,20
FB,120,250,0.38333333333333336,NB,20,20
FB,120,250,0.43333333333333335,LDA,20,20
FB,120,250,0.44166666666666665,RF,20,20
FB,120,250,0.43333333333333335,SVM,20,20
FB,120,250,0.5333333333333333,RG,20,20
FB,240,250,0.5333333333333333,KNN,3,1
FB,240,250,0.5291666666666667,NB,3,1
FB,240,250,0.525,LDA,3,1
FB,240,250,0.4583333333333333,RF,3,1
FB,240,250,0.5208333333333334,SVM,3,1
FB,240,250,0.5166666666666667,RG,3,1
FB,240,250,0.5666666666666667,KNN,5,1
FB,240,250,0.55,NB,5,1
FB,240,250,0.5458333333333333,LDA,5,1
FB,240,250,0.575,RF,5,1
FB,240,250,0.5583333333333333,SVM,5,1
FB,240,250,0.4875,RG,5,1
FB,240,250,0.5333333333333333,KNN,10,1
FB,240,250,0.5666666666666667,NB,10,1
FB,240,250,0.5166666666666667,LDA,10,1
FB,240,250,0.5333333333333333,RF,10,1
FB,240,250,0.49166666666666664,SVM,10,1
FB,240,250,0.49166666666666664,RG,10,1
FB,240,250,0.4791666666666667,KNN,20,1
FB,240,250,0.425,NB,20,1
FB,240,250,0.5291666666666667,LDA,20,1
FB,240,250,0.5125,RF,20,1
FB,240,250,0.5291666666666667,SVM,20,1
FB,240,250,0.5458333333333333,RG,20,1
FB,240,250,0.5083333333333333,KNN,3,5
FB,240,250,0.5708333333333333,NB,3,5
FB,240,250,0.5125,LDA,3,5
FB,240,250,0.5041666666666667,RF,3,5
FB,240,250,0.5208333333333334,SVM,3,5
FB,240,250,0.5166666666666667,RG,3,5
FB,240,250,0.4625,KNN,5,5
FB,240,250,0.49166666666666664,NB,5,5
FB,240,250,0.525,LDA,5,5
FB,240,250,0.49583333333333335,RF,5,5
FB,240,250,0.5,SVM,5,5
FB,240,250,0.49583333333333335,RG,5,5
FB,240,250,0.5333333333333333,KNN,10,5
FB,240,250,0.6333333333333333,NB,10,5
FB,240,250,0.5541666666666667,LDA,10,5
FB,240,250,0.5291666666666667,RF,10,5
FB,240,250,0.5291666666666667,SVM,10,5
FB,240,250,0.5291666666666667,RG,10,5
FB,240,250,0.5458333333333333,KNN,20,5
FB,240,250,0.5083333333333333,NB,20,5
FB,240,250,0.5041666666666667,LDA,20,5
FB,240,250,0.55,RF,20,5
FB,240,250,0.5291666666666667,SVM,20,5
FB,240,250,0.49583333333333335,RG,20,5
FB,240,250,0.4083333333333333,KNN,3,10
FB,240,250,0.4041666666666667,NB,3,10
FB,240,250,0.4166666666666667,LDA,3,10
FB,240,250,0.4791666666666667,RF,3,10
FB,240,250,0.44166666666666665,SVM,3,10
FB,240,250,0.48333333333333334,RG,3,10
FB,240,250,0.475,KNN,5,10
FB,240,250,0.6333333333333333,NB,5,10
FB,240,250,0.5041666666666667,LDA,5,10
FB,240,250,0.5708333333333333,RF,5,10
FB,240,250,0.5166666666666667,SVM,5,10
FB,240,250,0.55,RG,5,10
FB,240,250,0.575,KNN,10,10
FB,240,250,0.6416666666666667,NB,10,10
FB,240,250,0.49583333333333335,LDA,10,10
FB,240,250,0.5,RF,10,10
FB,240,250,0.5,SVM,10,10
FB,240,250,0.48333333333333334,RG,10,10
FB,240,250,0.3541666666666667,KNN,20,10
FB,240,250,0.35833333333333334,NB,20,10
FB,240,250,0.44583333333333336,LDA,20,10
FB,240,250,0.44583333333333336,RF,20,10
FB,240,250,0.45416666666666666,SVM,20,10
FB,240,250,0.525,RG,20,10
FB,240,250,0.4,KNN,3,20
FB,240,250,0.49166666666666664,NB,3,20
FB,240,250,0.4583333333333333,LDA,3,20
FB,240,250,0.4708333333333333,RF,3,20
FB,240,250,0.48333333333333334,SVM,3,20
FB,240,250,0.48333333333333334,RG,3,20
FB,240,250,0.4375,KNN,5,20
FB,240,250,0.4375,NB,5,20
FB,240,250,0.49583333333333335,LDA,5,20
FB,240,250,0.48333333333333334,RF,5,20
FB,240,250,0.4375,SVM,5,20
FB,240,250,0.45416666666666666,RG,5,20
FB,240,250,0.5166666666666667,KNN,10,20
FB,240,250,0.5208333333333334,NB,10,20
FB,240,250,0.43333333333333335,LDA,10,20
FB,240,250,0.4791666666666667,RF,10,20
FB,240,250,0.4625,SVM,10,20
FB,240,250,0.44583333333333336,RG,10,20
FB,240,250,0.38333333333333336,KNN,20,20
FB,240,250,0.475,NB,20,20
FB,240,250,0.5208333333333334,LDA,20,20
FB,240,250,0.48333333333333334,RF,20,20
FB,240,250,0.5291666666666667,SVM,20,20
FB,240,250,0.475,RG,20,20
FB,480,250,0.5270833333333333,KNN,3,1
FB,480,250,0.5208333333333334,NB,3,1
FB,480,250,0.4875,LDA,3,1
FB,480,250,0.5020833333333333,RF,3,1
FB,480,250,0.5145833333333333,SVM,3,1
FB,480,250,0.55,RG,3,1
FB,480,250,0.5041666666666667,KNN,5,1
FB,480,250,0.5375,NB,5,1
FB,480,250,0.51875,LDA,5,1
FB,480,250,0.48541666666666666,RF,5,1
FB,480,250,0.5375,SVM,5,1
FB,480,250,0.5041666666666667,RG,5,1
FB,480,250,0.49583333333333335,KNN,10,1
FB,480,250,0.5291666666666667,NB,10,1
FB,480,250,0.49375,LDA,10,1
FB,480,250,0.5041666666666667,RF,10,1
FB,480,250,0.4791666666666667,SVM,10,1
FB,480,250,0.50625,RG,10,1
FB,480,250,0.46041666666666664,KNN,20,1
FB,480,250,0.46041666666666664,NB,20,1
FB,480,250,0.4708333333333333,LDA,20,1
FB,480,250,0.5041666666666667,RF,20,1
FB,480,250,0.46041666666666664,SVM,20,1
FB,480,250,0.525,RG,20,1
FB,480,250,0.4791666666666667,KNN,3,5
FB,480,250,0.4395833333333333,NB,3,5
FB,480,250,0.4708333333333333,LDA,3,5
FB,480,250,0.48125,RF,3,5
FB,480,250,0.5020833333333333,SVM,3,5
FB,480,250,0.5020833333333333,RG,3,5
FB,480,250,0.5270833333333333,KNN,5,5
FB,480,250,0.51875,NB,5,5
FB,480,250,0.5041666666666667,LDA,5,5
FB,480,250,0.50625,RF,5,5
FB,480,250,0.49583333333333335,SVM,5,5
FB,480,250,0.44375,RG,5,5
FB,480,250,0.4791666666666667,KNN,10,5
FB,480,250,0.4625,NB,10,5
FB,480,250,0.475,LDA,10,5
FB,480,250,0.5291666666666667,RF,10,5
FB,480,250,0.48541666666666666,SVM,10,5
FB,480,250,0.5229166666666667,RG,10,5
FB,480,250,0.5145833333333333,KNN,20,5
FB,480,250,0.58125,NB,20,5
FB,480,250,0.54375,LDA,20,5
FB,480,250,0.525,RF,20,5
FB,480,250,0.54375,SVM,20,5
FB,480,250,0.47291666666666665,RG,20,5
FB,480,250,0.47708333333333336,KNN,3,10
FB,480,250,0.4875,NB,3,10
FB,480,250,0.5145833333333333,LDA,3,10
FB,480,250,0.49166666666666664,RF,3,10
FB,480,250,0.5145833333333333,SVM,3,10
FB,480,250,0.4791666666666667,RG,3,10
FB,480,250,0.54375,KNN,5,10
FB,480,250,0.5354166666666667,NB,5,10
FB,480,250,0.5125,LDA,5,10
FB,480,250,0.5104166666666666,RF,5,10
FB,480,250,0.5083333333333333,SVM,5,10
FB,480,250,0.46458333333333335,RG,5,10
FB,480,250,0.5375,KNN,10,10
FB,480,250,0.4875,NB,10,10
FB,480,250,0.5104166666666666,LDA,10,10
FB,480,250,0.5125,RF,10,10
FB,480,250,0.5020833333333333,SVM,10,10
FB,480,250,0.5020833333333333,RG,10,10
FB,480,250,0.5666666666666667,KNN,20,10
FB,480,250,0.5729166666666666,NB,20,10
FB,480,250,0.525,LDA,20,10
FB,480,250,0.5541666666666667,RF,20,10
FB,480,250,0.5416666666666666,SVM,20,10
FB,480,250,0.5354166666666667,RG,20,10
FB,480,250,0.46875,KNN,3,20
FB,480,250,0.47708333333333336,NB,3,20
FB,480,250,0.48125,LDA,3,20
FB,480,250,0.4666666666666667,RF,3,20
FB,480,250,0.46458333333333335,SVM,3,20
FB,480,250,0.5229166666666667,RG,3,20
FB,480,250,0.48125,KNN,5,20
FB,480,250,0.5041666666666667,NB,5,20
FB,480,250,0.475,LDA,5,20
FB,480,250,0.50625,RF,5,20
FB,480,250,0.4791666666666667,SVM,5,20
FB,480,250,0.50625,RG,5,20
FB,480,250,0.5104166666666666,KNN,10,20
FB,480,250,0.47291666666666665,NB,10,20
FB,480,250,0.5145833333333333,LDA,10,20
FB,480,250,0.5479166666666667,RF,10,20
FB,480,250,0.48541666666666666,SVM,10,20
FB,480,250,0.46041666666666664,RG,10,20
FB,480,250,0.4479166666666667,KNN,20,20
FB,480,250,0.44166666666666665,NB,20,20
FB,480,250,0.4979166666666667,LDA,20,20
FB,480,250,0.47291666666666665,RF,20,20
FB,480,250,0.45625,SVM,20,20
FB,480,250,0.5541666666666667,RG,20,20
FB,960,250,0.5140771637122002,KNN,3,1
FB,960,250,0.5276329509906152,NB,3,1
FB,960,250,0.5046923879040668,LDA,3,1
FB,960,250,0.5151199165797706,RF,3,1
FB,960,250,0.5005213764337852,SVM,3,1
FB,960,250,0.48905109489051096,RG,3,1
FB,960,250,0.49009384775808135,KNN,5,1
FB,960,250,0.47132429614181437,NB,5,1
FB,960,250,0.5140771637122002,LDA,5,1
FB,960,250,0.48383733055265904,RF,5,1
FB,960,250,0.5151199165797706,SVM,5,1
FB,960,250,0.5119916579770595,RG,5,1
FB,960,250,0.503125,KNN,10,1
FB,960,250,0.48125,NB,10,1
FB,960,250,0.5083333333333333,LDA,10,1
FB,960,250,0.496875,RF,10,1
FB,960,250,0.5135416666666667,SVM,10,1
FB,960,250,0.5145833333333333,RG,10,1
FB,960,250,0.5125,KNN,20,1
FB,960,250,0.48333333333333334,NB,20,1
FB,960,250,0.49583333333333335,LDA,20,1
FB,960,250,0.4875,RF,20,1
FB,960,250,0.5052083333333334,SVM,20,1
FB,960,250,0.5333333333333333,RG,20,1
FB,960,250,0.4807090719499479,KNN,3,5
FB,960,250,0.4629822732012513,NB,3,5
FB,960,250,0.5036496350364964,LDA,3,5
FB,960,250,0.4859228362877998,RF,3,5
FB,960,250,0.4994786235662148,SVM,3,5
FB,960,250,0.4744525547445255,RG,3,5
FB,960,250,0.5088633993743483,KNN,5,5
FB,960,250,0.5151199165797706,NB,5,5
FB,960,250,0.47758081334723673,LDA,5,5
FB,960,250,0.48175182481751827,RF,5,5
FB,960,250,0.48279457768508866,SVM,5,5
FB,960,250,0.5422314911366006,RG,5,5
FB,960,250,0.475,KNN,10,5
FB,960,250,0.45729166666666665,NB,10,5
FB,960,250,0.49583333333333335,LDA,10,5
FB,960,250,0.496875,RF,10,5
FB,960,250,0.5020833333333333,SVM,10,5
FB,960,250,0.525,RG,10,5
FB,960,250,0.4708333333333333,KNN,20,5
FB,960,250,0.47604166666666664,NB,20,5
FB,960,250,0.47604166666666664,LDA,20,5
FB,960,250,0.4947916666666667,RF,20,5
FB,960,250,0.49583333333333335,SVM,20,5
FB,960,250,0.49375,RG,20,5
FB,960,250,0.45625,KNN,3,10
FB,960,250,0.4583333333333333,NB,3,10
FB,960,250,0.5125,LDA,3,10
FB,960,250,0.46458333333333335,RF,3,10
FB,960,250,0.5072916666666667,SVM,3,10
FB,960,250,0.49895833333333334,RG,3,10
FB,960,250,0.4635416666666667,KNN,5,10
FB,960,250,0.4708333333333333,NB,5,10
FB,960,250,0.51875,LDA,5,10
FB,960,250,0.475,RF,5,10
FB,960,250,0.509375,SVM,5,10
FB,960,250,0.5104166666666666,RG,5,10
FB,960,250,0.46715328467153283,KNN,10,10
FB,960,250,0.4796663190823775,NB,10,10
FB,960,250,0.5109489051094891,LDA,10,10
FB,960,250,0.5036496350364964,RF,10,10
FB,960,250,0.516162669447341,SVM,10,10
FB,960,250,0.49113660062565173,RG,10,10
FB,960,250,0.5276329509906152,KNN,20,10
FB,960,250,0.5505735140771637,NB,20,10
FB,960,250,0.5276329509906152,LDA,20,10
FB,960,250,0.5589155370177268,RF,20,10
FB,960,250,0.5203336809176226,SVM,20,10
FB,960,250,0.48905109489051096,RG,20,10
FB,960,250,0.53125,KNN,3,20
FB,960,250,0.49166666666666664,NB,3,20
FB,960,250,0.5072916666666667,LDA,3,20
FB,960,250,0.5010416666666667,RF,3,20
FB,960,250,0.4822916666666667,SVM,3,20
FB,960,250,0.48854166666666665,RG,3,20
FB,960,250,0.5052083333333334,KNN,5,20
FB,960,250,0.4979166666666667,NB,5,20
FB,960,250,0.5125,LDA,5,20
FB,960,250,0.5041666666666667,RF,5,20
FB,960,250,0.503125,SVM,5,20
FB,960,250,0.5083333333333333,RG,5,20
FB,960,250,0.44629822732012514,KNN,10,20
FB,960,250,0.5276329509906152,NB,10,20
FB,960,250,0.5172054223149114,LDA,10,20
FB,960,250,0.470281543274244,RF,10,20
FB,960,250,0.5203336809176226,SVM,10,20
FB,960,250,0.47132429614181437,RG,10,20
FB,960,250,0.4942648592283629,KNN,20,20
FB,960,250,0.5484880083420229,NB,20,20
FB,960,250,0.502606882168926,LDA,20,20
FB,960,250,0.49009384775808135,RF,20,20
FB,960,250,0.5119916579770595,SVM,20,20
FB,960,250,0.4932221063607925,RG,20,20
